id,repository_name,name,ingredient,version,duration,listed,tag_context,tag_name
239,raspberry-pi-getting-started,Getting Started with the Raspberry Pi,false,4.1.0,2,true,curriculum,community-0
239,raspberry-pi-getting-started,Getting Started with the Raspberry Pi,false,4.1.0,2,true,curriculum,phys-comp-1
239,raspberry-pi-getting-started,Getting Started with the Raspberry Pi,false,4.1.0,2,true,curriculum,1
239,raspberry-pi-getting-started,Getting Started with the Raspberry Pi,false,4.1.0,2,true,curriculum,design-0
239,raspberry-pi-getting-started,Getting Started with the Raspberry Pi,false,4.1.0,2,true,curriculum,manufacture-0
239,raspberry-pi-getting-started,Getting Started with the Raspberry Pi,false,4.1.0,2,true,curriculum,programming-0
239,raspberry-pi-getting-started,Getting Started with the Raspberry Pi,false,4.1.0,2,true,hardware,raspberry-pi
239,raspberry-pi-getting-started,Getting Started with the Raspberry Pi,false,4.1.0,2,true,site_areas,projects
239,raspberry-pi-getting-started,Getting Started with the Raspberry Pi,false,4.1.0,2,true,technologies,raspberry-pi
240,compass-maze,Compass Maze,false,3,2,true,curriculum,1
240,compass-maze,Compass Maze,false,3,2,true,curriculum,phys-comp-0
240,compass-maze,Compass Maze,false,3,2,true,curriculum,design-0
240,compass-maze,Compass Maze,false,3,2,true,curriculum,community-0
240,compass-maze,Compass Maze,false,3,2,true,curriculum,programming-1
240,compass-maze,Compass Maze,false,3,2,true,curriculum,manufacture-0
240,compass-maze,Compass Maze,false,3,2,true,hardware,sense-hat
240,compass-maze,Compass Maze,false,3,2,true,interests,games
240,compass-maze,Compass Maze,false,3,2,true,site_areas,projects
240,compass-maze,Compass Maze,false,3,2,true,technologies,sense-hat
241,countdown-timer,Countdown Timer,false,3,2,true,curriculum,manufacture-0
241,countdown-timer,Countdown Timer,false,3,2,true,curriculum,phys-comp-0
241,countdown-timer,Countdown Timer,false,3,2,true,curriculum,community-0
241,countdown-timer,Countdown Timer,false,3,2,true,curriculum,programming-1
241,countdown-timer,Countdown Timer,false,3,2,true,curriculum,1
241,countdown-timer,Countdown Timer,false,3,2,true,curriculum,design-0
241,countdown-timer,Countdown Timer,false,3,2,true,hardware,sense-hat
241,countdown-timer,Countdown Timer,false,3,2,true,site_areas,projects
241,countdown-timer,Countdown Timer,false,3,2,true,technologies,sense-hat
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,curriculum,manufacture-0
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,curriculum,1
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,curriculum,phys-comp-0
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,curriculum,community-0
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,curriculum,design-0
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,curriculum,programming-1
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,hardware,sense-hat
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,interests,weather
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,site_areas,projects
242,rainbow-predictor,Rainbow Predictor,false,3,2,true,technologies,sense-hat
243,tightrope,Tightrope,false,3,2,true,curriculum,manufacture-0
243,tightrope,Tightrope,false,3,2,true,curriculum,design-0
243,tightrope,Tightrope,false,3,2,true,curriculum,community-0
243,tightrope,Tightrope,false,3,2,true,curriculum,phys-comp-0
243,tightrope,Tightrope,false,3,2,true,curriculum,1
243,tightrope,Tightrope,false,3,2,true,curriculum,programming-1
243,tightrope,Tightrope,false,3,2,true,hardware,sense-hat
243,tightrope,Tightrope,false,3,2,true,interests,games
243,tightrope,Tightrope,false,3,2,true,site_areas,projects
243,tightrope,Tightrope,false,3,2,true,technologies,sense-hat
244,weather-logger,Weather Logger,false,3,2,true,curriculum,community-0
244,weather-logger,Weather Logger,false,3,2,true,curriculum,2
244,weather-logger,Weather Logger,false,3,2,true,curriculum,programming-2
244,weather-logger,Weather Logger,false,3,2,true,curriculum,manufacture-0
244,weather-logger,Weather Logger,false,3,2,true,curriculum,design-0
244,weather-logger,Weather Logger,false,3,2,true,curriculum,phys-comp-0
244,weather-logger,Weather Logger,false,3,2,true,hardware,sense-hat
244,weather-logger,Weather Logger,false,3,2,true,interests,weather
244,weather-logger,Weather Logger,false,3,2,true,site_areas,projects
244,weather-logger,Weather Logger,false,3,2,true,technologies,sense-hat
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,curriculum,phys-comp-0
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,curriculum,manufacture-0
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,curriculum,community-0
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,curriculum,1
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,curriculum,programming-1
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,curriculum,design-0
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,hardware,sense-hat
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,interests,games
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,site_areas,projects
245,wheres-the-treasure,Where's the Treasure?,false,3,2,true,technologies,sense-hat
246,compose-tune,Compose Your Own Tune,false,3,2,true,curriculum,1
246,compose-tune,Compose Your Own Tune,false,3,2,true,curriculum,design-0
246,compose-tune,Compose Your Own Tune,false,3,2,true,curriculum,manufacture-0
246,compose-tune,Compose Your Own Tune,false,3,2,true,curriculum,programming-1
246,compose-tune,Compose Your Own Tune,false,3,2,true,curriculum,community-0
246,compose-tune,Compose Your Own Tune,false,3,2,true,curriculum,phys-comp-0
246,compose-tune,Compose Your Own Tune,false,3,2,true,interests,music
246,compose-tune,Compose Your Own Tune,false,3,2,true,site_areas,projects
246,compose-tune,Compose Your Own Tune,false,3,2,true,software,sonic-pi
247,drum-loop,Drum Loop,false,3,2,true,curriculum,manufacture-0
247,drum-loop,Drum Loop,false,3,2,true,curriculum,programming-1
247,drum-loop,Drum Loop,false,3,2,true,curriculum,phys-comp-0
247,drum-loop,Drum Loop,false,3,2,true,curriculum,1
247,drum-loop,Drum Loop,false,3,2,true,curriculum,design-0
247,drum-loop,Drum Loop,false,3,2,true,curriculum,community-0
247,drum-loop,Drum Loop,false,3,2,true,interests,music
247,drum-loop,Drum Loop,false,3,2,true,site_areas,projects
247,drum-loop,Drum Loop,false,3,2,true,software,sonic-pi
247,drum-loop,Drum Loop,false,3,2,true,technologies,sonic-pi
248,live-dj,Live DJ,false,3,2,true,curriculum,manufacture-0
248,live-dj,Live DJ,false,3,2,true,curriculum,1
248,live-dj,Live DJ,false,3,2,true,curriculum,programming-1
248,live-dj,Live DJ,false,3,2,true,curriculum,community-0
248,live-dj,Live DJ,false,3,2,true,curriculum,design-0
248,live-dj,Live DJ,false,3,2,true,curriculum,phys-comp-0
248,live-dj,Live DJ,false,3,2,true,interests,music
248,live-dj,Live DJ,false,3,2,true,site_areas,projects
248,live-dj,Live DJ,false,3,2,true,software,sonic-pi
249,musical-round,Musical Round,false,3,2,true,curriculum,1
249,musical-round,Musical Round,false,3,2,true,curriculum,phys-comp-0
249,musical-round,Musical Round,false,3,2,true,curriculum,community-0
249,musical-round,Musical Round,false,3,2,true,curriculum,manufacture-0
249,musical-round,Musical Round,false,3,2,true,curriculum,design-0
249,musical-round,Musical Round,false,3,2,true,curriculum,programming-1
249,musical-round,Musical Round,false,3,2,true,interests,music
249,musical-round,Musical Round,false,3,2,true,site_areas,projects
249,musical-round,Musical Round,false,3,2,true,software,sonic-pi
250,special-effects,Special Effects,false,3,2,true,curriculum,design-0
250,special-effects,Special Effects,false,3,2,true,curriculum,phys-comp-0
250,special-effects,Special Effects,false,3,2,true,curriculum,manufacture-0
250,special-effects,Special Effects,false,3,2,true,curriculum,programming-1
250,special-effects,Special Effects,false,3,2,true,curriculum,1
250,special-effects,Special Effects,false,3,2,true,curriculum,community-0
250,special-effects,Special Effects,false,3,2,true,interests,music
250,special-effects,Special Effects,false,3,2,true,site_areas,projects
250,special-effects,Special Effects,false,3,2,true,software,sonic-pi
251,tetris-theme,Code the Tetris Theme Tune,false,3,2,true,curriculum,1
251,tetris-theme,Code the Tetris Theme Tune,false,3,2,true,curriculum,manufacture-0
251,tetris-theme,Code the Tetris Theme Tune,false,3,2,true,curriculum,phys-comp-0
251,tetris-theme,Code the Tetris Theme Tune,false,3,2,true,curriculum,community-0
251,tetris-theme,Code the Tetris Theme Tune,false,3,2,true,curriculum,design-0
251,tetris-theme,Code the Tetris Theme Tune,false,3,2,true,curriculum,programming-1
251,tetris-theme,Code the Tetris Theme Tune,false,3,2,true,interests,music
251,tetris-theme,Code the Tetris Theme Tune,false,3,2,true,site_areas,projects
251,tetris-theme,Code the Tetris Theme Tune,false,3,2,true,software,sonic-pi
252,against-the-clock,Against the Clock,false,3,2,true,curriculum,1
252,against-the-clock,Against the Clock,false,3,2,true,curriculum,community-0
252,against-the-clock,Against the Clock,false,3,2,true,curriculum,design-0
252,against-the-clock,Against the Clock,false,3,2,true,curriculum,manufacture-0
252,against-the-clock,Against the Clock,false,3,2,true,curriculum,phys-comp-0
252,against-the-clock,Against the Clock,false,3,2,true,curriculum,programming-1
252,against-the-clock,Against the Clock,false,3,2,true,hardware,microbit
252,against-the-clock,Against the Clock,false,3,2,true,interests,games
252,against-the-clock,Against the Clock,false,3,2,true,site_areas,projects
252,against-the-clock,Against the Clock,false,3,2,true,technologies,microbit
253,fortune-teller,Fortune Teller,false,3,2,true,curriculum,manufacture-0
253,fortune-teller,Fortune Teller,false,3,2,true,curriculum,phys-comp-0
253,fortune-teller,Fortune Teller,false,3,2,true,curriculum,design-0
253,fortune-teller,Fortune Teller,false,3,2,true,curriculum,community-0
253,fortune-teller,Fortune Teller,false,3,2,true,curriculum,programming-1
253,fortune-teller,Fortune Teller,false,3,2,true,curriculum,1
253,fortune-teller,Fortune Teller,false,3,2,true,hardware,microbit
253,fortune-teller,Fortune Teller,false,3,2,true,site_areas,projects
253,fortune-teller,Fortune Teller,false,3,2,true,technologies,microbit
254,frustration,Frustration,false,3,2,true,curriculum,design-0
254,frustration,Frustration,false,3,2,true,curriculum,community-0
254,frustration,Frustration,false,3,2,true,curriculum,manufacture-0
254,frustration,Frustration,false,3,2,true,curriculum,1
254,frustration,Frustration,false,3,2,true,curriculum,programming-1
254,frustration,Frustration,false,3,2,true,curriculum,phys-comp-0
254,frustration,Frustration,false,3,2,true,hardware,microbit
254,frustration,Frustration,false,3,2,true,interests,games
254,frustration,Frustration,false,3,2,true,site_areas,projects
254,frustration,Frustration,false,3,2,true,technologies,microbit
255,interactive-badge,Interactive Badge,false,3,2,true,curriculum,manufacture-1
255,interactive-badge,Interactive Badge,false,3,2,true,curriculum,programming-1
255,interactive-badge,Interactive Badge,false,3,2,true,curriculum,1
255,interactive-badge,Interactive Badge,false,3,2,true,curriculum,phys-comp-0
255,interactive-badge,Interactive Badge,false,3,2,true,curriculum,design-0
255,interactive-badge,Interactive Badge,false,3,2,true,curriculum,community-0
255,interactive-badge,Interactive Badge,false,3,2,true,hardware,microbit
255,interactive-badge,Interactive Badge,false,3,2,true,interests,wearable-technology
255,interactive-badge,Interactive Badge,false,3,2,true,site_areas,projects
255,interactive-badge,Interactive Badge,false,3,2,true,technologies,microbit
256,rate-your-mates,Rate Your Mates,false,3,2,true,curriculum,manufacture-0
256,rate-your-mates,Rate Your Mates,false,3,2,true,curriculum,1
256,rate-your-mates,Rate Your Mates,false,3,2,true,curriculum,phys-comp-0
256,rate-your-mates,Rate Your Mates,false,3,2,true,curriculum,programming-1
256,rate-your-mates,Rate Your Mates,false,3,2,true,curriculum,community-0
256,rate-your-mates,Rate Your Mates,false,3,2,true,curriculum,design-0
256,rate-your-mates,Rate Your Mates,false,3,2,true,hardware,microbit
256,rate-your-mates,Rate Your Mates,false,3,2,true,site_areas,projects
256,rate-your-mates,Rate Your Mates,false,3,2,true,technologies,microbit
257,reaction,Reaction,false,3,2,true,curriculum,phys-comp-0
257,reaction,Reaction,false,3,2,true,curriculum,community-0
257,reaction,Reaction,false,3,2,true,curriculum,programming-1
257,reaction,Reaction,false,3,2,true,curriculum,manufacture-0
257,reaction,Reaction,false,3,2,true,curriculum,design-0
257,reaction,Reaction,false,3,2,true,curriculum,1
257,reaction,Reaction,false,3,2,true,hardware,microbit
257,reaction,Reaction,false,3,2,true,interests,games
257,reaction,Reaction,false,3,2,true,site_areas,projects
257,reaction,Reaction,false,3,2,true,technologies,microbit
258,space-age,Space Age,false,3,2,true,curriculum,phys-comp-0
258,space-age,Space Age,false,3,2,true,curriculum,1
258,space-age,Space Age,false,3,2,true,curriculum,programming-1
258,space-age,Space Age,false,3,2,true,curriculum,community-0
258,space-age,Space Age,false,3,2,true,curriculum,design-0
258,space-age,Space Age,false,3,2,true,curriculum,manufacture-0
258,space-age,Space Age,false,3,2,true,interests,space
258,space-age,Space Age,false,3,2,true,site_areas,projects
258,space-age,Space Age,false,3,2,true,software,scratch
258,space-age,Space Age,false,3,2,true,technologies,scratch
259,space-body-quiz,Your Body in Space,false,3,2,true,curriculum,1
259,space-body-quiz,Your Body in Space,false,3,2,true,curriculum,programming-1
259,space-body-quiz,Your Body in Space,false,3,2,true,curriculum,manufacture-0
259,space-body-quiz,Your Body in Space,false,3,2,true,curriculum,phys-comp-0
259,space-body-quiz,Your Body in Space,false,3,2,true,curriculum,design-0
259,space-body-quiz,Your Body in Space,false,3,2,true,curriculum,community-0
259,space-body-quiz,Your Body in Space,false,3,2,true,interests,space
259,space-body-quiz,Your Body in Space,false,3,2,true,site_areas,projects
259,space-body-quiz,Your Body in Space,false,3,2,true,software,scratch
259,space-body-quiz,Your Body in Space,false,3,2,true,technologies,scratch
260,space-quiz,Space Quiz,false,3,2,true,curriculum,phys-comp-0
260,space-quiz,Space Quiz,false,3,2,true,curriculum,design-0
260,space-quiz,Space Quiz,false,3,2,true,curriculum,community-0
260,space-quiz,Space Quiz,false,3,2,true,curriculum,1
260,space-quiz,Space Quiz,false,3,2,true,curriculum,programming-1
260,space-quiz,Space Quiz,false,3,2,true,curriculum,manufacture-0
260,space-quiz,Space Quiz,false,3,2,true,interests,space
260,space-quiz,Space Quiz,false,3,2,true,site_areas,projects
260,space-quiz,Space Quiz,false,3,2,true,software,scratch
260,space-quiz,Space Quiz,false,3,2,true,technologies,scratch
261,flower-generator,Flower Generator,false,4,2,true,curriculum,programming-2
261,flower-generator,Flower Generator,false,4,2,true,curriculum,design-1
261,flower-generator,Flower Generator,false,4,2,true,curriculum,phys-comp-0
261,flower-generator,Flower Generator,false,4,2,true,curriculum,manufacture-0
261,flower-generator,Flower Generator,false,4,2,true,curriculum,community-0
261,flower-generator,Flower Generator,false,4,2,true,curriculum,2
261,flower-generator,Flower Generator,false,4,2,true,interests,art
261,flower-generator,Flower Generator,false,4,2,true,site_areas,projects
261,flower-generator,Flower Generator,false,4,2,true,software,scratch
261,flower-generator,Flower Generator,false,4,2,true,technologies,scratch
262,robo-dancers,Robo-Dancers,false,3,2,false,curriculum,design-0
262,robo-dancers,Robo-Dancers,false,3,2,false,curriculum,phys-comp-0
262,robo-dancers,Robo-Dancers,false,3,2,false,curriculum,programming-0
262,robo-dancers,Robo-Dancers,false,3,2,false,curriculum,manufacture-0
262,robo-dancers,Robo-Dancers,false,3,2,false,curriculum,0
262,robo-dancers,Robo-Dancers,false,3,2,false,curriculum,community-0
262,robo-dancers,Robo-Dancers,false,3,2,false,site_areas,projects
264,rpi-scratch-motors,Driving motors with Scratch 2,true,,2,false,technologies,scratch
265,nix-python-gps,GPS with Python,true,,1,,,
266,astro-pi-flight-case,3D-Printed Astro Pi Flight Case,false,4,2,true,curriculum,design-0
266,astro-pi-flight-case,3D-Printed Astro Pi Flight Case,false,4,2,true,curriculum,community-0
266,astro-pi-flight-case,3D-Printed Astro Pi Flight Case,false,4,2,true,curriculum,phys-comp-0
266,astro-pi-flight-case,3D-Printed Astro Pi Flight Case,false,4,2,true,curriculum,programming-0
266,astro-pi-flight-case,3D-Printed Astro Pi Flight Case,false,4,2,true,curriculum,manufacture-3
266,astro-pi-flight-case,3D-Printed Astro Pi Flight Case,false,4,2,true,curriculum,3
266,astro-pi-flight-case,3D-Printed Astro Pi Flight Case,false,4,2,true,interests,space
266,astro-pi-flight-case,3D-Printed Astro Pi Flight Case,false,4,2,true,site_areas,projects
267,astro-pi-flight-data-analysis,Astro Pi Flight Data Analysis,false,3,2,true,curriculum,manufacture-0
267,astro-pi-flight-data-analysis,Astro Pi Flight Data Analysis,false,3,2,true,curriculum,1
267,astro-pi-flight-data-analysis,Astro Pi Flight Data Analysis,false,3,2,true,curriculum,programming-1
267,astro-pi-flight-data-analysis,Astro Pi Flight Data Analysis,false,3,2,true,curriculum,phys-comp-0
267,astro-pi-flight-data-analysis,Astro Pi Flight Data Analysis,false,3,2,true,curriculum,design-0
267,astro-pi-flight-data-analysis,Astro Pi Flight Data Analysis,false,3,2,true,curriculum,community-0
267,astro-pi-flight-data-analysis,Astro Pi Flight Data Analysis,false,3,2,true,interests,space
267,astro-pi-flight-data-analysis,Astro Pi Flight Data Analysis,false,3,2,true,site_areas,projects
267,astro-pi-flight-data-analysis,Astro Pi Flight Data Analysis,false,3,2,true,software,python
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,curriculum,phys-comp-0
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,curriculum,design-0
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,curriculum,community-0
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,curriculum,programming-1
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,curriculum,1
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,curriculum,manufacture-0
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,interests,space
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,site_areas,projects
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,software,scratch
268,astronaut-reaction-times,Astronaut Reaction Time Game,false,3,2,true,technologies,scratch
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,curriculum,3
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,curriculum,phys-comp-3
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,curriculum,manufacture-1
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,curriculum,design-0
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,curriculum,programming-1
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,curriculum,community-0
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,hardware,electronic-components
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,interests,humour
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,site_areas,projects
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,software,python
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,technologies,python
269,balloon-pi-tay-popper,Balloon Pi-tay Popper,false,3,2,true,technologies,electronic-components
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,curriculum,design-0
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,curriculum,programming-1
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,curriculum,1
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,curriculum,manufacture-1
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,curriculum,phys-comp-1
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,curriculum,community-0
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,hardware,electronic-components
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,site_areas,projects
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,software,python
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,technologies,python
270,burping-jelly-baby,Burping Jelly Baby,false,3,2,true,technologies,electronic-components
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,curriculum,phys-comp-1
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,curriculum,community-0
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,curriculum,design-0
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,curriculum,manufacture-1
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,curriculum,2
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,curriculum,programming-2
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,hardware,pi-camera
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,interests,photography
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,site_areas,projects
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,software,python
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,technologies,pi-camera
272,cress-egg-heads,Cress Egg Heads,false,3,3,true,technologies,python
273,demo-programs,Demo Programs,false,,2,false,curriculum,community-0
273,demo-programs,Demo Programs,false,,2,false,curriculum,phys-comp-0
273,demo-programs,Demo Programs,false,,2,false,curriculum,manufacture-0
273,demo-programs,Demo Programs,false,,2,false,curriculum,1
273,demo-programs,Demo Programs,false,,2,false,curriculum,programming-1
273,demo-programs,Demo Programs,false,,2,false,curriculum,design-0
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,curriculum,community-0
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,curriculum,manufacture-0
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,curriculum,design-0
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,curriculum,phys-comp-0
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,curriculum,programming-3
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,curriculum,3
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,interests,weather
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,site_areas,projects
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,software,python
274,dress-for-the-weather,Dress for the Weather,false,3,2,true,technologies,python
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,curriculum,phys-comp-1
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,curriculum,design-0
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,curriculum,2
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,curriculum,programming-2
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,curriculum,manufacture-1
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,curriculum,community-0
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,hardware,electronic-components
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,interests,robotics
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,site_areas,projects
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,software,python
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,technologies,python
275,explorer-hat-buggy,Explorer HAT buggy,false,3,2,true,technologies,electronic-components
276,fart-detector,Fart Detector,false,3,3,true,curriculum,3
276,fart-detector,Fart Detector,false,3,3,true,curriculum,design-0
276,fart-detector,Fart Detector,false,3,3,true,curriculum,community-0
276,fart-detector,Fart Detector,false,3,3,true,curriculum,manufacture-0
276,fart-detector,Fart Detector,false,3,3,true,curriculum,programming-3
276,fart-detector,Fart Detector,false,3,3,true,curriculum,phys-comp-3
276,fart-detector,Fart Detector,false,3,3,true,hardware,electronic-components
276,fart-detector,Fart Detector,false,3,3,true,hardware,raspberry-pi
276,fart-detector,Fart Detector,false,3,3,true,interests,humour
276,fart-detector,Fart Detector,false,3,3,true,site_areas,projects
276,fart-detector,Fart Detector,false,3,3,true,software,python
276,fart-detector,Fart Detector,false,3,3,true,technologies,electronic-components
276,fart-detector,Fart Detector,false,3,3,true,technologies,raspberry-pi
276,fart-detector,Fart Detector,false,3,3,true,technologies,python
277,fetching-the-weather,Fetching the weather,false,3,2,true,curriculum,phys-comp-0
277,fetching-the-weather,Fetching the weather,false,3,2,true,curriculum,community-0
277,fetching-the-weather,Fetching the weather,false,3,2,true,curriculum,design-0
277,fetching-the-weather,Fetching the weather,false,3,2,true,curriculum,programming-3
277,fetching-the-weather,Fetching the weather,false,3,2,true,curriculum,manufacture-0
277,fetching-the-weather,Fetching the weather,false,3,2,true,curriculum,3
277,fetching-the-weather,Fetching the weather,false,3,2,true,interests,weather
277,fetching-the-weather,Fetching the weather,false,3,2,true,site_areas,projects
277,fetching-the-weather,Fetching the weather,false,3,2,true,software,python
277,fetching-the-weather,Fetching the weather,false,3,2,true,technologies,python
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,curriculum,3
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,curriculum,manufacture-0
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,curriculum,design-0
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,curriculum,community-0
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,curriculum,programming-3
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,curriculum,phys-comp-1
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,hardware,sense-hat
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,interests,games
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,site_areas,projects
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,software,python
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,technologies,python
278,flappy-astronaut,Flappy Astronaut,false,4,2,true,technologies,sense-hat
279,getting-started-with-git,Getting started with Git,false,3,2,true,curriculum,community-2
279,getting-started-with-git,Getting started with Git,false,3,2,true,curriculum,programming-0
279,getting-started-with-git,Getting started with Git,false,3,2,true,curriculum,phys-comp-0
279,getting-started-with-git,Getting started with Git,false,3,2,true,curriculum,2
279,getting-started-with-git,Getting started with Git,false,3,2,true,curriculum,manufacture-0
279,getting-started-with-git,Getting started with Git,false,3,2,true,curriculum,design-0
279,getting-started-with-git,Getting started with Git,false,3,2,true,site_areas,projects
281,getting-started-with-guis,Getting started with GUIs,false,4,2,true,curriculum,design-0
281,getting-started-with-guis,Getting started with GUIs,false,4,2,true,curriculum,programming-3
281,getting-started-with-guis,Getting started with GUIs,false,4,2,true,curriculum,3
281,getting-started-with-guis,Getting started with GUIs,false,4,2,true,curriculum,phys-comp-0
281,getting-started-with-guis,Getting started with GUIs,false,4,2,true,curriculum,community-0
281,getting-started-with-guis,Getting started with GUIs,false,4,2,true,curriculum,manufacture-0
281,getting-started-with-guis,Getting started with GUIs,false,4,2,true,site_areas,projects
281,getting-started-with-guis,Getting started with GUIs,false,4,2,true,software,python
281,getting-started-with-guis,Getting started with GUIs,false,4,2,true,technologies,python
282,getting-started-with-mathematica,Getting Started With Mathematica,false,3,2,true,curriculum,phys-comp-0
282,getting-started-with-mathematica,Getting Started With Mathematica,false,3,2,true,curriculum,design-0
282,getting-started-with-mathematica,Getting Started With Mathematica,false,3,2,true,curriculum,programming-3
282,getting-started-with-mathematica,Getting Started With Mathematica,false,3,2,true,curriculum,community-0
282,getting-started-with-mathematica,Getting Started With Mathematica,false,3,2,true,curriculum,3
282,getting-started-with-mathematica,Getting Started With Mathematica,false,3,2,true,curriculum,manufacture-0
282,getting-started-with-mathematica,Getting Started With Mathematica,false,3,2,true,hardware,raspberry-pi
282,getting-started-with-mathematica,Getting Started With Mathematica,false,3,2,true,site_areas,projects
282,getting-started-with-mathematica,Getting Started With Mathematica,false,3,2,true,technologies,raspberry-pi
283,getting-started-with-microbit,Getting Started with the micro:bit,false,3,2,true,curriculum,phys-comp-1
283,getting-started-with-microbit,Getting Started with the micro:bit,false,3,2,true,curriculum,design-0
283,getting-started-with-microbit,Getting Started with the micro:bit,false,3,2,true,curriculum,community-0
